'loanID','beginLoanAge','JudicialFlag','origbalance','loanpurpose','occupancyStatus','propertyType','beginCoupon','currentValue','UPB','expenses','netSaleProceeds','timeDQ','ActuralLoss'
'F199Q1008868',55,'0',75000.00,'RE-FI-NCO','OWNER','SFR',6.750,109796.51,71822.90,-5453.00,'55000',13,7295.43
'F199Q1009981',57,'0',105000.00,'RE-FI-CO','OWNER','SFR',6.750,164920.00,99807.12,-5454.00,'0',19,2455.94
'F199Q1011754',48,'1',102000.00,'RE-FI-NCO','OWNER','SFR',6.500,138948.00,99739.42,-18072.00,'67100',30,44337.70
'F199Q1013113',180,'1',44000.00,'PURCH','INV','CONDO',6.875,106282.00,37062.86,-440.00,'',55,48756.84
'F199Q1014090',40,'0',175000.00,'PURCH','OWNER','PUD',6.875,191505.26,170912.35,-8505.00,'171000',14,-4159.55
'F199Q1016598',38,'0',101000.00,'PURCH','OWNER','SFR',6.750,132386.84,98262.52,-5661.00,'91800',13,-9043.16
'F199Q1019247',21,'0',80000.00,'PURCH','OWNER','SFR',7.250,91444.20,79803.74,-4238.00,'0',15,-4861.43
'F199Q1024797',154,'1',74000.00,'RE-FI-NCO','OWNER','SFR',6.625,157990.00,58673.45,-9593.00,'32200',25,41698.01
'F199Q1024941',20,'0',133000.00,'PURCH','OWNER','SFR',7.750,161434.00,130552.63,-150.00,'110300',2,2010.54
'F199Q1025027',79,'0',64000.00,'RE-FI-CO','OWNER','SFR',6.875,100240.00,60445.82,-18398.00,'45200',14,38052.78
'F199Q1031191',70,'1',33000.00,'PURCH','INV','SFR',8.750,44098.99,31363.55,-7373.00,'12000',13,8678.61
'F199Q1031223',23,'0',117000.00,'PURCH','OWNER','SFR',8.250,151684.00,116584.93,-13261.00,'107000',19,5382.35
'F199Q1035335',70,'1',104000.00,'RE-FI-NCO','OWNER','SFR',6.750,143229.76,98660.20,-20246.00,'106300',21,-594.20
'F199Q1036728',139,'1',77000.00,'RE-FI-NCO','OWNER','SFR',6.875,101361.48,74932.15,-13760.00,'53400',28,15847.41
'F199Q1038552',22,'0',79000.00,'PURCH','OWNER','SFR',7.000,83216.10,78117.94,-18264.00,'61900',12,-2693.10
'F199Q1038957',149,'1',38000.00,'PURCH','OWNER','SFR',7.250,47948.00,35090.34,-5818.00,'0',18,44054.83
'F199Q1039024',49,'0',24000.00,'RE-FI-NCO','OWNER','SFR',7.250,34172.08,23420.99,-95.00,'0',9,24745.59
'F199Q1039428',32,'0',114000.00,'RE-FI-CO','OWNER','SFR',6.625,153942.75,109605.28,-5690.00,'108000',10,12836.06
'F199Q1041907',17,'0',86000.00,'PURCH','OWNER','CONDO',7.000,93685.68,84927.78,-4208.00,'82900',10,-854.03
'F199Q1043901',55,'1',120000.00,'RE-FI-NCO','OWNER','CONDO',7.000,166731.03,115559.42,-10511.00,'102600',16,-515.23
'F199Q1044796',132,'0',67000.00,'RE-FI-NCO','OWNER','SFR',7.000,111011.55,57420.23,-22138.00,'85500',11,-2817.89
'F199Q1052898',73,'0',87000.00,'RE-FI-NCO','OWNER','SFR',7.125,133805.99,82775.78,-8392.00,'80100',23,-1524.79
'F199Q1061334',21,'0',133000.00,'PURCH','OWNER','SFR',7.125,147014.00,132030.64,-4255.00,'0',14,-4573.39
'F199Q1061798',53,'1',91000.00,'PURCH','OWNER','PUD',7.250,114765.36,87989.78,-12078.00,'96000',23,1851.08
'F199Q1061809',40,'0',88000.00,'PURCH','OWNER','CONDO',7.125,114353.67,85406.52,-5043.00,'0',9,1394.29
'F199Q1061857',143,'0',101000.00,'PURCH','OWNER','PUD',7.000,122082.41,85790.09,-13773.00,'64500',22,15187.61
'F199Q1065109',71,'0',58000.00,'RE-FI-CO','OWNER','SFR',7.375,97461.75,54843.67,-6201.00,'45700',19,20567.72
'F199Q1065749',158,'0',55000.00,'RE-FI-CO','OWNER','SFR',7.250,116901.60,43517.96,-17842.00,'83000',20,-24343.94
'F199Q1068415',31,'0',153000.00,'PURCH','OWNER','SFR',6.750,179874.77,150072.27,-4312.00,'131300',11,-8014.92
'F199Q1069188',180,'0',88000.00,'RE-FI-NCO','OWNER','SFR',7.000,120725.00,80159.74,-29861.00,'43000',35,80125.19
'F199Q1069678',88,'0',115000.00,'RE-FI-NCO','OWNER','SFR',7.000,261486.71,105414.77,0.00,'117100',13,-4400.77
'F199Q1070891',55,'0',67000.00,'RE-FI-CO','OWNER','SFR',7.500,99294.00,64018.23,-5244.00,'30900',13,31332.33
'F199Q1071201',57,'1',63000.00,'RE-FI-NCO','OWNER','SFR',6.375,92003.63,60678.06,-5245.00,'55900',19,15842.57
'F199Q1071518',66,'1',60000.00,'RE-FI-CO','OWNER','SFR',7.625,128272.50,57329.92,-12387.00,'54400',10,4270.32
'F199Q1071522',46,'1',105000.00,'PURCH','OWNER','SFR',7.875,131194.73,102453.07,-15943.00,'101100',22,-2537.84
'F199Q1073868',39,'0',109000.00,'RE-FI-NCO','OWNER','SFR',7.125,181529.88,105322.78,-6198.00,'110400',9,4456.49
'F199Q1079376',44,'1',92000.00,'RE-FI-NCO','OWNER','SFR',7.000,135953.00,89659.67,-11890.00,'55100',22,56573.05
'F199Q1080044',35,'1',219000.00,'RE-FI-NCO','OWNER','SFR',6.750,314861.00,215256.77,-27564.00,'230700',20,35440.25
'F199Q1081721',132,'0',92000.00,'RE-FI-NCO','OWNER','SFR',7.000,122192.72,80263.72,-14401.00,'69700',22,33744.36
'F199Q1083628',59,'0',127000.00,'RE-FI-NCO','INV','SFR',7.000,212631.86,122170.95,-40958.00,'141700',21,35860.39
'F199Q1083661',25,'0',77000.00,'RE-FI-NCO','OWNER','SFR',7.125,99931.83,76163.47,-4699.00,'0',19,3306.18
'F199Q1084889',165,'1',88000.00,'PURCH','OWNER','SFR',2.000,95345.68,88201.90,-10923.00,'30200',20,39876.46
'F199Q1086615',46,'1',61000.00,'RE-FI-NCO','OWNER','SFR',7.250,86193.73,59579.06,-3619.00,'31800',23,30320.58
'F199Q1090015',62,'0',107000.00,'RE-FI-NCO','OWNER','SFR',8.250,154870.86,103133.94,-6515.00,'73400',15,10247.33
'F199Q1090442',40,'0',58000.00,'PURCH','INV','SFR',8.625,89370.75,56598.69,-1438.00,'40000',5,20010.75
'F199Q1090448',160,'0',45000.00,'RE-FI-CO','OWNER','SFR',8.500,64752.00,38553.08,-27345.00,'2500',22,66530.23
'F199Q1092091',57,'1',68000.00,'PURCH','OWNER','SFR',7.375,99841.00,65501.67,-5788.00,'39900',16,37104.33
'F199Q1093256',42,'1',73000.00,'PURCH','OWNER','SFR',6.875,100916.73,71161.62,-13923.00,'103100',15,-12385.31
'F199Q1098241',35,'0',65000.00,'PURCH','OWNER','PUD',6.875,90514.36,62913.01,-4628.00,'0',9,4546.00
'F199Q1101194',70,'1',130000.00,'RE-FI-CO','OWNER','SFR',7.000,196543.75,124215.07,-11983.00,'105000',21,45752.98
'F199Q1101831',48,'1',86000.00,'RE-FI-NCO','OWNER','SFR',6.750,115153.99,83028.87,-11422.00,'95900',19,206.92
'F199Q1101871',95,'1',87000.00,'PURCH','OWNER','SFR',7.250,119083.66,79976.26,-10600.00,'59100',17,15773.24
'F199Q1103436',64,'0',157000.00,'PURCH','OWNER','SFR',6.750,219403.36,148167.29,-9555.00,'0',11,3253.59
'F199Q1104044',36,'0',78000.00,'RE-FI-NCO','OWNER','SFR',7.125,97317.99,76545.00,-3698.00,'55100',10,9208.39
'F199Q1109045',30,'0',60000.00,'RE-FI-CO','OWNER','PUD',7.250,87225.97,59060.54,-11237.00,'66300',12,681.78
'F199Q1109226',68,'0',230000.00,'PURCH','OWNER','SFR',7.125,304050.51,219697.66,-36829.00,'230500',21,6603.03
'F199Q1111845',93,'1',89000.00,'RE-FI-NCO','OWNER','SFR',7.000,126028.14,88837.88,-13546.00,'67100',17,14316.00
'F199Q1112320',51,'0',128000.00,'PURCH','OWNER','SFR',6.875,206912.00,122814.21,-2924.00,'132400',11,-365.39
'F199Q1114661',19,'0',96000.00,'RE-FI-CO','OWNER','SFR',6.875,147600.00,95254.23,-95.00,'100300',10,308.06
'F199Q1116791',59,'0',50000.00,'RE-FI-CO','OWNER','SFR',7.375,88034.25,46722.31,-1424.00,'50800',13,952.69
'F199Q1119363',36,'1',110000.00,'RE-FI-CO','OWNER','SFR',7.000,195438.56,108978.65,-14676.00,'149300',26,-10367.21
'F199Q1119646',47,'0',103000.00,'RE-FI-CO','INV','SFR',7.375,224299.66,99170.91,-2575.00,'107800',10,-294.82
'F199Q1119718',116,'0',40000.00,'RE-FI-CO','OWNER','SFR',7.750,87623.07,35833.01,-15563.00,'9500',23,44537.01
'F199Q1120079',50,'1',42000.00,'PURCH','OWNER','SFR',7.125,61740.00,41288.84,-11329.00,'34600',31,24587.91
'F199Q1121708',134,'0',172000.00,'PURCH','OWNER','SFR',6.375,217322.00,127444.70,-18089.00,'59300',13,90077.19
'F199Q1121976',50,'0',88000.00,'RE-FI-NCO','OWNER','SFR',6.875,115765.51,84661.48,-10094.00,'80700',11,-430.10
'F199Q1122469',165,'1',80000.00,'RE-FI-CO','OWNER','SFR',7.125,153437.83,63140.61,-16892.00,'63600',16,20287.50
'F199Q1123439',61,'0',190000.00,'PURCH','OWNER','SFR',6.875,242560.00,181633.10,-19466.00,'205600',20,-48760.58
'F199Q1124482',148,'0',94000.00,'RE-FI-NCO','OWNER','SFR',7.375,115514.25,81598.59,-14550.00,'55000',33,56164.81
'F199Q1126021',20,'0',86000.00,'RE-FI-NCO','OWNER','SFR',7.750,108837.77,85131.99,-7141.00,'59200',15,-2982.89
'F199Q1127245',109,'0',135000.00,'RE-FI-NCO','OWNER','SFR',6.750,228855.68,119458.40,-9995.00,'98800',12,-214.80
'F199Q1134537',61,'1',205000.00,'PURCH','OWNER','PUD',6.750,264881.57,190934.30,-19241.00,'0',17,16020.17
'F199Q1135074',103,'1',60000.00,'RE-FI-CO','OWNER','SFR',7.000,105015.18,54847.49,-10593.00,'38700',22,32826.87
'F199Q1135597',65,'1',115000.00,'RE-FI-CO','OWNER','SFR',7.375,174900.63,106944.14,-11446.00,'106700',19,-833.22
'F199Q1136968',45,'0',150000.00,'RE-FI-NCO','OWNER','SFR',6.875,190168.60,146903.97,-37743.00,'161100',20,-6687.38
'F199Q1138485',67,'0',82000.00,'RE-FI-NCO','OWNER','SFR',6.750,126631.42,77833.74,-17908.00,'80900',16,19388.33
'F199Q1139158',43,'0',145000.00,'PURCH','OWNER','SFR',8.375,191262.62,142010.64,-1270.00,'0',12,3756.00
'F199Q1139749',70,'0',69000.00,'RE-FI-NCO','OWNER','SFR',7.250,96791.66,65024.06,-6913.00,'31900',13,25911.05
'F199Q1140752',143,'0',58000.00,'RE-FI-NCO','OWNER','SFR',7.375,100491.89,48444.31,-4364.00,'0',10,539.69
'F199Q1142896',110,'1',75000.00,'RE-FI-NCO','OWNER','SFR',6.875,134406.24,66715.33,-13457.00,'39500',23,48908.79
'F199Q1144605',33,'0',29000.00,'PURCH','OWNER','SFR',7.875,38493.68,28103.41,-5496.00,'17100',15,9539.02
'F199Q1148428',166,'1',69000.00,'PURCH','OWNER','SFR',7.125,141196.71,55933.24,-11385.00,'42100',30,7844.77
'F199Q1151003',120,'1',84000.00,'PURCH','OWNER','SFR',7.000,137928.00,75436.04,-22308.00,'28700',29,53287.54
'F199Q1151302',61,'0',123000.00,'RE-FI-NCO','OWNER','SFR',6.875,179199.28,115400.19,-6936.00,'135100',12,-6326.55
'F199Q1151412',53,'1',60000.00,'RE-FI-CO','OWNER','SFR',7.375,90120.00,57878.32,-5022.00,'10300',12,56302.15
'F199Q1151817',162,'1',56000.00,'RE-FI-CO','OWNER','SFR',7.250,95367.27,48716.67,-20443.00,'54000',51,29045.88
'F199Q1154056',132,'0',80000.00,'RE-FI-CO','OWNER','SFR',7.375,83880.00,71534.80,-15164.00,'7700',33,82801.14
'F199Q1154769',40,'1',101000.00,'PURCH','OWNER','SFR',7.250,161120.25,99428.75,-19625.00,'114300',21,16279.77
'F199Q1156464',59,'0',77000.00,'PURCH','OWNER','PUD',7.500,107260.20,77192.71,-4555.00,'87200',10,-1302.56
